,user_id,username,following,followers
45128,45128,MichelS20809622,67,248
45129,45129,Fredopito1,204,143
45130,45130,Miaouzy,420,541
45131,45131,lerepu,192,29624
45132,45132,Amsenseii,59,112
45133,45133,LDarcos,2298,3757
45134,45134,sosoced06,930,1041
45135,45135,ALERTES_INFO,82,6809
45136,45136,Le_Millenaire,1178,5374
45137,45137,fanfandenice06,179,151
45138,45138,ArianeChevalier,588,1133
45139,45139,CitoyenFrancois,393,150
45140,45140,genie_jaune,625,677
45141,45141,FrancaisMarc,212,253
45142,45142,LarBlandine,651,260
45143,45143,Grevisionnaire,968,226
45144,45144,EricFouque,1056,478
45145,45145,zinkouwin,39,0
45146,45146,JMarfeuil,4998,1770
45147,45147,astsof,2604,2505
45148,45148,libe,262,3323989
45149,45149,Hamburger421681,143,92
45150,45150,DUTREUILFREDER1,765,812
45151,45151,LAKAYINFO1,792,1112
45152,45152,lara_belin,91,52
45153,45153,dragon_berty,636,115
45154,45154,GauloisRadical,613,125
45155,45155,CoretEven,189,26
45156,45156,Bambinath2002,18,3
45157,45157,MrPaul13_,134,58
45158,45158,GomesEmmanuel6,1079,384
45159,45159,Christ_essis,54,81283
45160,45160,metivier_melody,142,57
45161,45161,AustinBliss18,365,21
45162,45162,Loukendy_Media,790,1320
45163,45163,29Pat2,5005,122
45164,45164,alainb_paris,486,339
45165,45165,_sarahlngh,435,473
45166,45166,JOHN_DOE_CO,695,816
45167,45167,ChrtiensMag,1358,568
45168,45168,martineh509,246,97
45169,45169,saayonaraa,119,90
45170,45170,bob132a,3894,1945
45171,45171,courrierinter,357,367402
45172,45172,Vivrevieille,116,67
45173,45173,ozy_dias,64,79
45174,45174,mistermoy1,770,190
45175,45175,Mehetia1,492,628
45176,45176,Ceanothe,585,490
45177,45177,JMarfeuil,4998,1770
45178,45178,06tilou,347,564
45179,45179,FFranouche,2913,3111
45180,45180,Russie_ukraine_,18,2
45181,45181,vickyfley,2405,242
45182,45182,adkadma,355,446
45183,45183,zebaronne,47,227
45184,45184,JeremieMoualek,1091,3629
45185,45185,StollEdjy,83,197
45186,45186,JeanMarieFIEVET,1776,4068
45187,45187,ToussaintJeanL7,1494,649
45188,45188,sumtam_,226,75
45189,45189,JulHis2,318,133
45190,45190,goldenboy62,1040,195
45191,45191,lunace2pama,5933,8481
45192,45192,DemaiHubert,151,120
45193,45193,Leeliinee,173,6
45194,45194,Tre_MLG_,6,2
45195,45195,OrianeMancini,650,3061
45196,45196,iGrummpy_,320,305
45197,45197,SalamShahinaz,589,724
45198,45198,MathildePanot,1477,97005
45199,45199,pastis92,4613,425
45200,45200,juste_citoyen_,424,884
45201,45201,gfrx,108,32
45202,45202,thebadgertopic,478,14
45203,45203,4C_xplosif_,100,4803
45204,45204,jn31200,1197,263
45205,45205,Colonel_Popov,249,467
45206,45206,emmerde_j,97,55
45207,45207,noe22349,2041,953
45208,45208,princerebel007,1260,445
45209,45209,MANGADO1,4921,1897
45210,45210,DurandS86185809,876,1278
45211,45211,jacquespiar,84,1
45212,45212,No_Matax,113,499
45213,45213,paris3575,1565,1390
45214,45214,EnCausee,4120,21170
45215,45215,pastis92,4613,425
45216,45216,maisonvaleria,4591,3335
45217,45217,MarianneChenou,2632,674
45218,45218,PJEDOUARD,1235,1996
45219,45219,ThomasGomart,8699,9599
45220,45220,hychouuuuuk,75,534
45221,45221,babonnay,915,859
45222,45222,DOCfficiel,136,780
45223,45223,alicia_deboste,46,82
45224,45224,Mediatiik,0,22
45225,45225,LARELIA2407,1048,657
45226,45226,leDucAbdallah,791,1074
45227,45227,SaidKameltanger,31,173
45228,45228,enricbastardas,16862,17218
45229,45229,stefzesty314,375,182
45230,45230,DanielleDuches,1582,3960
45231,45231,frenchmediacf,23,15
45232,45232,raniakhouryhot1,37,34
45233,45233,kanitiwa,888,343
45234,45234,kazna_svake,8,2
45235,45235,kanitiwa,888,343
45236,45236,b_mamery,3412,1167
45237,45237,Ulrich_Ulrik96,539,491
45238,45238,carolbmeyer,430,354
45239,45239,lgml99,583,9430
45240,45240,AvrilBellon,12,1
45241,45241,Polo_Nf,954,1906
45242,45242,DamienMey,223,96
45243,45243,blueluari,262,31
45244,45244,jeanprieur20238,2778,3932
45245,45245,Ecoute51,4994,3449
45246,45246,Narquin_JY,5585,13939
45247,45247,Elghosh3,29,4
45248,45248,leyyyna__,2254,698
45249,45249,Cynthiiaa____,638,669
45250,45250,zxFaclaww,235,311
45251,45251,nathan__dre,420,88
45252,45252,aydahadi,2498,1465
45253,45253,phacotte,99,260
45254,45254,pyjacqmin,185,139
45255,45255,Fxmchk,31,16
45256,45256,rey_ban64,3127,1919
45257,45257,Paulyapi1,613,635
45258,45258,yaniss_78,421,77
45259,45259,salamowitch,1333,973
45260,45260,RomainDidier12,494,580
45261,45261,sapnapswagy,119,4
45262,45262,luxfabien,1813,7212
45263,45263,ALMEIDA70505601,51,17
45264,45264,GOUDEHenri1,1090,406
45265,45265,tartealatomatea,52,4
45266,45266,ArtisanPec,354,492
45267,45267,FX_Edouard,365,251
45268,45268,BreizhofPenhors,367,576
45269,45269,Encoredupanache,332,565
45270,45270,mal1_mael,160,7
45271,45271,SandnerJulien,316,35
45272,45272,MarieFanari,562,40
45273,45273,chatsauvage10,1509,470
45274,45274,mallottru,339,163
45275,45275,Pronto_vv,87,120
45276,45276,ZachariaAmr,86,8
45277,45277,inojectv,243,113
45278,45278,nicolaspomies,1244,865
45279,45279,axelkxdd,32,33
45280,45280,MathieuBrut,2422,575
45281,45281,Lenine13,6827,6205
45282,45282,Hurstel14,594,251
45283,45283,anthonydathys,224,612
45284,45284,Leneuronerouge,697,750
45285,45285,CreusetI,638,479
45286,45286,silvajose_da,2686,2105
45287,45287,Dark_inside_off,883,251
45288,45288,RousseauEric15,402,91
45289,45289,BxtchSa,52,81
45290,45290,dagama777,103,11
45291,45291,pourleco,1224,3682
45292,45292,Polocartes,440,2412
45293,45293,inconnu00011,1620,332
45294,45294,phallene40,2536,2341
45295,45295,Lmash77644680,24,4
45296,45296,MamadouMangue,910,147
45297,45297,courtois_l,48,19
45298,45298,malilimok,88,301
45299,45299,CozannetBernard,1799,1039
45300,45300,Lenine13,6827,6205
45301,45301,dugj,877,168
45302,45302,GigaConbard,48,26
45303,45303,CristopheTom,430,48
45304,45304,MaximilienBauby,44,143
45305,45305,MrFernandNaudin,522,2706
45306,45306,woloscopie,695,136
45307,45307,FredericLevieux,780,587
45308,45308,lastiiick,181,1817
45309,45309,MarcEmmanuelS,6083,6205
45310,45310,MayeulCharles,422,415
45311,45311,voyageur_solo,706,177
45312,45312,wilw4rin,96,5
45313,45313,CFTC_GCA,176,469
45314,45314,KwameBroski,54,125
45315,45315,Lenine13,6827,6205
45316,45316,tngclk,85,48
45317,45317,axel_basse,21,10
45318,45318,EnR37,1196,686
45319,45319,DrPEB,2135,1073
45320,45320,m_faye7,7301,12376
45321,45321,Malkovitz1,512,50
45322,45322,Franck_FI,506,462
45323,45323,philou3126,1575,2002
45324,45324,LettreBrest,2078,1701
45325,45325,Daniel_HVA,2754,2907
45326,45326,ninsht,180,44
45327,45327,haimuzzan,366,163
45328,45328,Ph_Gerbier,2208,4526
45329,45329,SPepitaa,110,99
45330,45330,29Pat2,5005,122
45331,45331,AlainSarhadian,395,196
45332,45332,Kallem05019253,118,6
45333,45333,Prandt_Victor,491,356
45334,45334,ClaudeClerc,6228,6754
45335,45335,EMR1950,292,155
45336,45336,tcuttoli,2298,1534
45337,45337,paulka_paul,4485,2200
45338,45338,SuedeenFR,2009,4647
45339,45339,KHCHzen,322,548
45340,45340,tanabe_3,660,476
45341,45341,EnzoRedKiller1,92,16
45342,45342,lassana785,2773,290
45343,45343,BasekhouD,255,20
45344,45344,DucretetP,139,77
45345,45345,CyJou13,569,233
45346,45346,DuvehatJp,1348,761
45347,45347,p40658884,2,0
45348,45348,sovietsurvey,4869,556
45349,45349,ClaudeClerc,6228,6754
45350,45350,321bigbang,248,120
45351,45351,behindyourocean,187,424
45352,45352,_BenD_03_,994,524
45353,45353,teloffff,1238,71
45354,45354,Reconquete_Z,154,48689
45355,45355,EdwardMayor,559,470
45356,45356,Fleur50559050,162,55
45357,45357,Emmanuel_Kacou,1841,17587
45358,45358,ahmadou_sitick,39,10
45359,45359,29Pat2,5005,122
45360,45360,lxl_jvck,3961,3284
45361,45361,JeanFil84681275,74,27
45362,45362,SEYDIDemba,5003,2086
45363,45363,AgoraToxica,1244,521
45364,45364,JocelyneOuang,4885,5079
45365,45365,f_philippot,886,332275
45366,45366,SchmitzEric2,238,75
45367,45367,Lesinfirmieres1,4,14451
45368,45368,AClerre,526,100
45369,45369,flolabbe,119,115
45370,45370,wingsfinances,649,111
45371,45371,thibaultlefevre,3611,3558
45372,45372,Dark_inside_off,883,251
45373,45373,souyla,84,74
45374,45374,RoyauteBretonne,3494,715
45375,45375,BobLeCentriste,5637,19149
45376,45376,chiefclayt,402,376
45377,45377,HellFGR,411,99
45378,45378,farlyas,104,77
45379,45379,KillianM7,75,151
45380,45380,cd_land,2997,6216
45381,45381,malikZ00Z,203,60
45382,45382,nushfoul,4997,2667
45383,45383,MarcEmmanuelS,6083,6205
45384,45384,adrianddk_76,2158,2221
45385,45385,MarcAndrMoses4,399,16
45386,45386,_ITASHI_,685,683
45387,45387,SabGregory,104,68
45388,45388,Carotte99668222,1877,300
45389,45389,christo83951246,94,7
45390,45390,LambertFIorian,218,222
45391,45391,Christ_essis,54,81286
45392,45392,mae_aln,409,471
45393,45393,CitoyenDuMonde5,4545,1835
45394,45394,LisaLove092112,3163,2420
45395,45395,ChassyPoulay,361,191
45396,45396,arsrpeep_,187,87
45397,45397,mou7a_mhd,72,9
45398,45398,CoulibalyYepie6,114,65
45399,45399,leonkibondo,1000,5513
45400,45400,n_dumoulin,2022,2061
45401,45401,pltoufflet,551,459
45402,45402,Christ_essis,54,81286
45403,45403,Lenine13,6827,6205
45404,45404,aa_amoi,69,0
45405,45405,ziggy78i,1,0
45406,45406,Lenine13,6827,6205
45407,45407,WmatthiasW,5,0
45408,45408,karim10556113,4,0
45409,45409,sassou51668251,20,0
45410,45410,sapiens3_0,46,134
45411,45411,sallabandel31,6740,8464
45412,45412,asma8772053743,4,1
45413,45413,WhCld,46,11
45414,45414,CrisstianoOff,1466,569
45415,45415,hyosrah,40,133
45416,45416,Libert6611,1568,1350
45417,45417,conflitsUKRU,128,49
45418,45418,LinkSan_,305,95
45419,45419,andreea_dant,67,99
45420,45420,BlackoClever,1219,541
45421,45421,morgangrenier1,348,129
45422,45422,T2L_off,35,33
45423,45423,younesf31,751,423
45424,45424,_____iamCK,476,496
45425,45425,DeNangis,4516,1101
45426,45426,DydierDefaye,1235,1051
45427,45427,libertaire10,15044,20400
45428,45428,zanark690,461,129
45429,45429,Kelvi383806113,44,1
45430,45430,drainvillepm,15621,103526
45431,45431,TendanceFinance,30,4393
45432,45432,christpstr,649,749
45433,45433,ChristianDomine,5000,3478
45434,45434,Christ_essis,54,81287
45435,45435,DocCedef,573,5931
45436,45436,BenoitPILET,2386,2134
45437,45437,Carsol123,3,0
45438,45438,ElPatronDTZ,136,20
45439,45439,Tsm3125,77,12
45440,45440,MeidhiDoliveira,35,107
45441,45441,n_arthaud,1427,25956
45442,45442,cho7sexy,3983,1060
45443,45443,r_rayan_66,135,61
45444,45444,F0xN7,316,40
45445,45445,SimonDurand06,2815,1312
45446,45446,louis_miler,521,59
45447,45447,Annabel_Mkl,162,383
45448,45448,AlexPatu91,562,228
45449,45449,phallene40,2536,2342
45450,45450,YannHoneymouth,571,1134
45451,45451,ClaireJardin1,28625,28827
45452,45452,Callionymus_,806,989
45453,45453,SVSphotographie,133,175
45454,45454,Pred_ad7,216,22
45455,45455,_Swiffer_,181,30
45456,45456,Gd20iiTommy,46,28
45457,45457,ApollineC796,1709,1931
45458,45458,VoxNeko,303,64
45459,45459,9ais56,195,6239
45460,45460,mouulaye,1602,3256
45461,45461,scofieeldz,265,179
45462,45462,florianelttq,66,3458
45463,45463,wonkatrip,749,686
45464,45464,EdwardShelby7,70,99
45465,45465,sophielaure91,385,250
45466,45466,maryangehurstel,340,477
45467,45467,CARTAUTO1,2,10
45468,45468,Mr_Redbird,217,74
45469,45469,TendanceFinance,30,4393
45470,45470,Eloy_Sauvan,1203,332
45471,45471,lettre_premiere,325,547
45472,45472,CaroleA43446187,1029,532
45473,45473,CHOMEUSE,264,144
45474,45474,florentbsr,149,81
45475,45475,rabbitblanc,275,87
45476,45476,freitas_rudy,251,67
45477,45477,Maxiimuss7,300,561
45478,45478,BlexSama,573,133
45479,45479,444pointexe,1679,680
45480,45480,dprdecalcomania,250,171
45481,45481,mtss9491,217,89
45482,45482,jemt2253,612,1133
45483,45483,natalie_sarle,94,54
45484,45484,Astronaute__,2119,348
45485,45485,pcykml,931,188
45486,45486,DreadSkins76,259,90
45487,45487,JSleter,129,11
45488,45488,PegaseRosebud,614,323
45489,45489,Rue80Com,219,9341
45490,45490,MarcelRincevent,246,49
45491,45491,maigrinini,286,307
45492,45492,FrimelGerard,265,95
45493,45493,agentbabas,5001,297
45494,45494,lesOnze,841,301
45495,45495,Mel_Inside,8225,8510
45496,45496,RecursiveAction,340,142
45497,45497,Lio14893254,74,378
45498,45498,mary_brn,291,44
45499,45499,T2L_off,35,33
45500,45500,NabilStaaar,366,351
45501,45501,monlalalin,220,57
45502,45502,PTressens,265,137
45503,45503,zagreus64,23,62
45504,45504,Clem953,4166,529
45505,45505,khss_khss,807,738
45506,45506,rp332107,586,171
45507,45507,RenaissanceUE44,207,193
45508,45508,Dlnyln_,469,656
45509,45509,DelphinePFD,714,302
45510,45510,boudeau_evelyne,302,49
45511,45511,Dvilx,769,58
45512,45512,_MariePepin,32,8
45513,45513,arqueovox,2188,909
45514,45514,DeoXyKun,685,187
45515,45515,ArryazMohand,122,122
45516,45516,jjkksj__,459,528
45517,45517,BrinLaurine,53,5
45518,45518,leavanaaa,160,71
45519,45519,AirSox_,114,2
45520,45520,Rystoo3,7,0
45521,45521,ClBear31,5001,1684
45522,45522,jm2v,236,179
45523,45523,MouvCommuniste1,260,1022
45524,45524,Cestpasmoi0811,23,9
45525,45525,Francois_Rabion,295,37
45526,45526,Guerreetgeopo,0,50
45527,45527,jjeanpeuxplus2,106,119
45528,45528,CarolinaSarfati,30,2
45529,45529,maryangehurstel,340,477
45530,45530,USeigneur,492,116
45531,45531,miladec2,1353,1147
45532,45532,Pinto06M,1169,842
45533,45533,Robinbda,695,73
45534,45534,Diego_mohand,126,70
45535,45535,annick_chupin,5002,3603
45536,45536,Alba2914,31,5
45537,45537,DiazzyGillespie,801,192
45538,45538,DuboisJeanPhil3,493,279
45539,45539,VoxNeko,303,64
45540,45540,CaroleA43446187,1029,532
45541,45541,jrtshis,137,32
45542,45542,CostaHeat,459,241
45543,45543,Matishe79,172,0
45544,45544,serpentaire0411,4108,3038
45545,45545,imthomeusse,373,51
45546,45546,david_granola,190,79
45547,45547,Wiky241,214,341
45548,45548,flo_per_1,55,12
45549,45549,Dlnyln_,469,656
45550,45550,MauriceMolinero,2195,1710
45551,45551,_Thibault_83,693,200
45552,45552,SlavitescuEuseb,4999,665
45553,45553,FranceONUGeneve,1298,14803
45554,45554,CmelyWsh,436,229
45555,45555,AntoineLoubry,141,103
45556,45556,yegor_bv,91,34
45557,45557,fvanta_,0,0
45558,45558,clemogro,143,12
45559,45559,che2346,13,355
45560,45560,BucchiniC,1829,1357
45561,45561,JeanMairede,1859,1625
45562,45562,FondOf_Animals,1708,1641
45563,45563,yassine_azirar,1617,1628
45564,45564,lesOnze,841,301
45565,45565,ahc_ima,96,109
45566,45566,teletoubibs,163,27
45567,45567,mohamed_Azhar_A,232,46
45568,45568,cd_land,2997,6216
45569,45569,pupuce21000,88,18
45570,45570,gentilhomme225,1250,1303
45571,45571,GetchTchern,756,765
45572,45572,Patriote_GZ,33,13
45573,45573,Debeaulieu8,3769,2389
45574,45574,intoxicatednip1,82,9
45575,45575,Shypsie2,86,95
45576,45576,Info3Re,2242,2441
45577,45577,SAIDOU224K,381,17232
45578,45578,4lmighty_Lo,267,292
45579,45579,WeroxV2,103,43
45580,45580,nour_0810,388,265
45581,45581,lekmarti,706,169
45582,45582,LegrouxVincent,406,4101
45583,45583,YouthBurzek,1998,17219
45584,45584,nikou66,1560,1887
45585,45585,Esteban47688587,249,4
45586,45586,cdiGDLTrg,90,123
45587,45587,safiplisir,111,222
45588,45588,NeversNews,8,341
45589,45589,Jeanne78033876,161,210
45590,45590,vle_lg,55,0
45591,45591,ElPatronDTZ,136,20
45592,45592,CCBEinfo,996,4593
45593,45593,infernale95,1853,851
45594,45594,imvnel,21,21
45595,45595,conflitsUKRU,128,57
45596,45596,Avocat_s_Eyes,823,384
45597,45597,MaitreFolas,2486,1123
45598,45598,toscavb1,62,20
45599,45599,MAMADOU94156,145,27
45600,45600,CrisisWVL,1583,4681
45601,45601,YouthBurzek,1998,17219
45602,45602,djib_dia,35,43
45603,45603,Monouiton,23,5
45604,45604,ansu_64,365,100
45605,45605,cathy52169567,93,247
45606,45606,Avocat_s_Eyes,823,384
45607,45607,Aniki_LeDur,138,11
45608,45608,BoostCharlie,385,215
45609,45609,vroc231,333,190
45610,45610,titikayenta,223,1448
45611,45611,bogomite,1807,178
45612,45612,CVassiviere,5806,5279
45613,45613,Cest__Carre,1667,6375
45614,45614,Anto59630,149,350
45615,45615,ultramboutabouz,408,42
45616,45616,sirjambs,219,545
45617,45617,Eloy_Sauvan,1203,332
45618,45618,bmauduit62,302,360
45619,45619,sh29le,3793,641
45620,45620,Le_Noff,410,550
45621,45621,yannicknobile,163,262
45622,45622,JocelyneOuang,4885,5079
45623,45623,Christ_essis,54,81288
45624,45624,GoldyBboy,1276,405
45625,45625,GarryP40090847,41,163
45626,45626,v3ttel_,347,111
45627,45627,jokesmanager,429,1352
45628,45628,PunchyKaiser,1088,744
45629,45629,YouthBurzek,1998,17219
45630,45630,06Thib,79,12
45631,45631,wesh_aka,77,82
45632,45632,DBFBXL,917,1347
45633,45633,brahimabdoulay6,1092,945
45634,45634,LegrouxVincent,406,4101
45635,45635,Thomas73487017,90,87
45636,45636,LegliseFrancoi1,1632,806
45637,45637,Marius__14,55,153
45638,45638,PJEDOUARD,1235,1997
45639,45639,caushvv,108,264
45640,45640,NahmanWHY,874,106
45641,45641,LegrouxVincent,406,4101
45642,45642,mv_tommy,579,226
45643,45643,Cest__Carre,1667,6375
45644,45644,j_badoc,1439,986
45645,45645,Zidon60,232,32
45646,45646,nodoss4,387,36
45647,45647,Harlowjeanjean3,932,407
45648,45648,Winchestered_g,95,319
45649,45649,hydr4_k,27,12
45650,45650,Th3Anarchist3,266,27
45651,45651,Alain_83740,1306,1429
45652,45652,dee_agnesdday,237,156
45653,45653,Galoclemana,228,68
45654,45654,bourganne,1910,585
45655,45655,alexis_SRC,692,1237
45656,45656,GauthierLiegeo4,59,2
45657,45657,rouyer_gilles97,137,6
45658,45658,GauthierLiegeo4,59,2
45659,45659,stephane97201,1687,1161
45660,45660,57Colonel,901,529
45661,45661,GauthierLiegeo4,59,2
45662,45662,GauthierLiegeo4,59,2
45663,45663,LamarJulus,242,349
45664,45664,andjo_annie,647,332
45665,45665,AmbrozyStanisl1,802,706
45666,45666,AonghasCamshron,1794,1081
45667,45667,GauthierLiegeo4,59,2
45668,45668,PersonaMeGrata,193,6
45669,45669,GauthierLiegeo4,59,2
45670,45670,Heimdaal2,409,30
45671,45671,GauthierLiegeo4,59,2
45672,45672,GauthierLiegeo4,59,2
45673,45673,GauthierLiegeo4,59,2
45674,45674,Rw26440500,1777,1205
45675,45675,GauthierLiegeo4,59,2
45676,45676,Thauval,615,256
45677,45677,peioroth64,351,254
45678,45678,DauvergneFranc2,6,15
45679,45679,GauthierLiegeo4,59,2
45680,45680,aurstar,1065,541
45681,45681,GauthierLiegeo4,59,2
45682,45682,No94559907,776,306
45683,45683,Greenard0,69,295
45684,45684,clapadicus,119,113
45685,45685,Blood_Of_Devil,3266,1862
45686,45686,AlexandreGTKS,524,178
45687,45687,raphaelDjamessi,276,317
45688,45688,LawIQuwu,54,10
45689,45689,titikayenta,223,1448
45690,45690,UKRinFRA,367,2403
45691,45691,Justyvika,500,465
45692,45692,islamotruc,394,27
45693,45693,whynot_az,223,297
45694,45694,crnshla,219,156
45695,45695,lanouvellerep_,557,9729
45696,45696,BUSSIEREAlexan2,50,20
45697,45697,rgva667,26,3
45698,45698,FrancoisCellier,885,459
45699,45699,VictorMura_,1041,151
45700,45700,BouzharS,715,75
45701,45701,VodkaPaf,174,172
45702,45702,margpompom,2028,1308
45703,45703,pcteam123,2125,138
45704,45704,sibelsolar1,2222,2474
45705,45705,NLL50281627,1141,1206
45706,45706,ElJojoGringo,1740,257
45707,45707,cherchepajtmpa,394,153
45708,45708,laurent11672385,114,48
45709,45709,lketur62,66,105
45710,45710,tuyra87,41,6
45711,45711,SBSLSP,3827,3054
45712,45712,GauthierLiegeo4,59,2
45713,45713,tatseg,145,368
45714,45714,LFeutre,825,1031
45715,45715,conflitsUKRU,128,57
45716,45716,setheis_8,3397,1368
45717,45717,KenzoForReal_,85,0
45718,45718,Delvalle4Gisele,1127,747
45719,45719,lapin47,11032,14209
45720,45720,Blood_Of_Devil,3266,1862
45721,45721,Dana67291621,45,9
45722,45722,Zeeshanshh,2455,2236
45723,45723,dvl_quentin,56,10
45724,45724,hellohbibati,93,335
45725,45725,Franc_de_Sousse,4763,5072
45726,45726,Guerre3info,2,2
45727,45727,celestineeds,198,219
45728,45728,NicoSLeNageur,96,6
45729,45729,lattention_info,228,1114
45730,45730,canetonleboss,1291,129
45731,45731,CerfiaFR,3,396930
45732,45732,MartinsAirsoft,6209,7548
45733,45733,Vincent_Rz,1297,1457
45734,45734,FilippiMichel,3874,2882
45735,45735,jppalomba,1080,95
45736,45736,Vvendet97500915,1530,947
45737,45737,VignierLe,495,494
45738,45738,Betruth11,2,0
45739,45739,chattuais_,81,13
45740,45740,BLIXOW38,1203,1133
45741,45741,tobi_Montanaa,1050,1093
45742,45742,Valesparadise,1209,1045
45743,45743,Modus_Vitae,885,141
45744,45744,bor_creww,214,170
45745,45745,martinacallas,61,18
45746,45746,ElvyraMLaFrance,1538,1306
45747,45747,GauthierLiegeo4,59,2
45748,45748,ClaireForet,3343,1754
45749,45749,KevinBreesko,703,626
45750,45750,WilldeBasque,81,44
45751,45751,KeyserFranckyky,3734,638
45752,45752,TonioLc,143,220
45753,45753,alexiscorbiere,2168,125203
45754,45754,Badman_Kibe,715,889
45755,45755,alan_fresneau,232,16
45756,45756,noelhubea,306,42
45757,45757,thierrywe,334,286
45758,45758,DExtravertie,19,0
45759,45759,CarlGold5,874,798
45760,45760,baupol,61,149
45761,45761,mtrgu4,1835,1420
45762,45762,FlavienGraziani,75,203
45763,45763,yvepain,976,2117
45764,45764,Hevi_Akinozu,300,232
45765,45765,Este28100,443,77
45766,45766,TonioLc,143,220
45767,45767,Captcharlie42,1114,1318
45768,45768,marielandaise,5020,7468
45769,45769,Eclipsis_6,286,44
45770,45770,rfaudotofficiel,85,42
45771,45771,Ch_Albertini_,1445,2178
45772,45772,maigrinini,287,307
45773,45773,ActualitesUR,74,14
45774,45774,zoleikaa,16,17
45775,45775,ElGrandMonarque,4,1
45776,45776,LenaicLeandre,1504,251
45777,45777,mr_sal185,912,259
45778,45778,sky1948,359,1429
45779,45779,Ibtisssssemm,164,464
45780,45780,Nic_HK,457,335
45781,45781,chickenboubou94,5000,697
45782,45782,zafira6573,506,164
45783,45783,KillPop65757117,203,9
45784,45784,gucci_buzzke,486,784
45785,45785,AzzMattt_,85,55
45786,45786,SagitLise,493,365
45787,45787,JnfbLg,483,414
45788,45788,angy_haki,194,195
45789,45789,dut_vic,98,20
45790,45790,chef_sahara,681,41
45791,45791,0612815915a,1632,550
45792,45792,deliciiosa,449,443
45793,45793,MOULINETTO,1981,298
45794,45794,fanfi64_secour2,999,381
45795,45795,CPT_Villedieu,370,31
45796,45796,arnaudk81_Z0ZZ,2869,2263
45797,45797,AlexRMdeb,659,374
45798,45798,C0colasticot,54,8
45799,45799,COSTESLionelEr,14389,16151
45800,45800,c9ea2e2cd75c483,280,104
45801,45801,fatimascohier,685,1239
45802,45802,VeronikaOff,421,138
45803,45803,Rue89Bordeaux,90,11442
45804,45804,YaSsurt,390,67
45805,45805,_Arcadia514_,76,48
45806,45806,dan06130,2641,2115
45807,45807,micpor1,728,835
45808,45808,PriscaDujardin,509,625
45809,45809,SDelquie,1768,1419
45810,45810,JrmeMeyer2,275,60
45811,45811,Zoram381,2127,1524
45812,45812,rom_pr_,47,65
45813,45813,PugaCombe,2168,845
45814,45814,isasevere,1315,1709
45815,45815,Luuckys62,8,0
45816,45816,mukelep,18,4
45817,45817,AlbaXicain,71,300
45818,45818,Zebyvan3,311,26
45819,45819,Sihem85832111,103,110
45820,45820,PDvrk9,19,3
45821,45821,michel_garrote,380,760
45822,45822,RZwierski,509,304
45823,45823,YaMelanie,185,602
45824,45824,lisylir,38,16
45825,45825,Maestro_D_Roger,438,187
45826,45826,wins94,759,739
45827,45827,isaaasii,1163,629
45828,45828,peterCatblood,3526,3677
45829,45829,FlorianDecara,124,9
45830,45830,J_JChatelier,2237,1813
45831,45831,DanielleDesros5,18,8
45832,45832,Normandie181,683,101
45833,45833,NicolasPommier2,90,3
45834,45834,AlexandreGTKS,524,178
45835,45835,blabalade,7631,6729
45836,45836,ElvyraMLaFrance,1538,1306
45837,45837,sosoced06,933,1043
45838,45838,jardifruit,441,1913
45839,45839,im_ea,226,157
45840,45840,bourganne,1910,585
45841,45841,RRollau,495,605
45842,45842,gabe0_,996,1501
45843,45843,Wilpnr,255,1
45844,45844,CallaudIsabelle,2626,1644
45845,45845,TheSyrianOnce,493,408
45846,45846,SchaefferCathe2,47,194
45847,45847,Cryptoooooooooz,332,272
45848,45848,Pascal56,1288,475
45849,45849,bry_jean,3542,3218
45850,45850,Le_Millenaire,1178,5378
45851,45851,ben_fayer,613,176
45852,45852,Bonnetdunoise,127,19
45853,45853,AlexRMdeb,659,374
45854,45854,hypermestres,2268,1479
45855,45855,jeremy9736271,47,5
45856,45856,MinatoSquad,1828,319
45857,45857,DeBaule,2056,944
45858,45858,rafael_detp,42,133
45859,45859,Paultable521,4980,1815
45860,45860,graindesable20,9923,12141
45861,45861,AlexiaMarianne,123,46
45862,45862,PriscaDujardin,509,625
45863,45863,Yeux2Foot,12,3
45864,45864,WALVA88,1813,993
45865,45865,Steven34Mtp,75,171
45866,45866,PugaCombe,2167,845
45867,45867,queen7762353561,2131,276
45868,45868,2010KOYAMA,4033,1566
45869,45869,damientrik,48,6
45870,45870,bouns51,85,202
45871,45871,nonmaismdrrr,45,33
45872,45872,SylvieBozziHobd,1207,277
45873,45873,RajaeDounia,243,635
45874,45874,david43HL,512,357
45875,45875,Orokaaaa,412,48
45876,45876,ghidera,1022,937
45877,45877,FashionStephy,131,89
45878,45878,Mou60382575,142,115
45879,45879,SamirDagadir,1495,4311
45880,45880,JamesAFreemanG,43,3
45881,45881,moi2626,1701,2431
45882,45882,ArMustaph1,39,60
45883,45883,YvesTrahan,407,360
45884,45884,chaussat_helene,3577,4025
45885,45885,wesh_aka,77,82
45886,45886,SergeTasnadi,29,37
45887,45887,pierrorubio,209,129
45888,45888,jstjoub,378,503
45889,45889,MULLERM04026092,1571,565
45890,45890,ArtisanPec,354,493
45891,45891,inaya78888,1,1
45892,45892,BlutchQ,781,559
45893,45893,dougss0,84,12
45894,45894,lelley3013,762,1013
45895,45895,gael_lazarus,25,3
45896,45896,PlatiauCharles,64,158
45897,45897,punkactuProd,684,266
45898,45898,frenchie31220,1334,1338
45899,45899,allouard84,1521,885
